epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2155.76,1.0782,3.18988,1.27079,0.55917,0.49249,0.52007,0.34604,1.10609,2.14924,1.25824,0.000138115,0.000138115,0.000138115
